Query genome	Reference genome	ANI_tw	AF
AI2907_v1_c2	AH0325_v1_c2	98.127	59.2990801936
AI2907_v1_c2	AI2664_v1_c2	98.577	81.7043148811
AI2907_v1_c2	AI2748_v1_c2	97.219	50.7553378236
AI2907_v1_c2	AI2816_v1_c2	97.608	50.7113028836
AI2907_v1_c2	AI2863_v1_c2	97.492	53.0223784466
AI2907_v1_c2	AI3052_v1_c2	97.298	56.6806335508
AI2907_v1_c3	AI2630_v1_c3	99.996	83.9932570557
AI2907_v1_c3	AI2662_v1_c3	99.970	100.00
AI2907_v1_c3	AI2743_v1_c3	99.990	100.00
AI2907_v1_c3	AI2786_v1_c3	99.992	100.00
AI2907_v1_c3	AI2821_v1_c2	99.996	100.00
AI2907_v1_c3	AI2991_v1_c4	99.977	96.9440427155
AI2908_v1_c2	AI2967_v1_c2	99.676	50.8679863974
AI2908_v1_c3	AI2867_v1_c2	99.940	100.00
AI2908_v1_c3	AI2888_v1_c2	98.975	60.1055967225
AI2908_v1_c4	AI2756_v1_c3	99.995	100.00
AI2908_v1_c4	AI2781_v1_c4	99.994	100.00
AI2908_v1_c4	AI2842_v1_c4	99.996	100.00
AI2908_v1_c4	AI2909_v1_c3	99.981	97.56733791
AI2908_v1_c4	AI2931_v1_c3	99.998	100.00
AI2909_v1_c2	AI2669_v1_c2	98.719	59.9870899083
AI2909_v1_c2	AI2850_v1_c4	97.843	50.5007779817
AI2909_v1_c3	AI2672_v1_c3	99.941	65.2072446916
AI2909_v1_c3	AI2774_v1_c4	99.984	51.1038321537
AI2909_v1_c3	AI2791_v1_c4	99.978	65.6605156724
AI2909_v1_c3	AI2857_v1_c2	99.984	67.2791203236
AI2909_v1_c3	AI2879_v1_c3	99.981	67.581445905
AI2909_v1_c3	AI2931_v1_c3	99.980	67.3792214358
AI2909_v1_c3	AI3035_v5_c3	99.780	92.9263599596
AI2909_v1_c3	AI3064_v2_c3	99.670	61.9201718908
AI2909_v1_c3	AN2361_v1_c4	99.796	56.7813953488
AI2909_v1_c4	AI2597_v5_c4	99.942	100.00
AI2909_v1_c4	AI2751_v1_c4	99.938	100.00
AI2909_v1_c4	AI2767_v1_c4	99.174	72.5854450262
AI2909_v1_c4	AI2878_v1_c4	99.875	100.00
AI2910_v1_c2	AI2595_v1_c2	98.601	60.5000376243
AI2910_v1_c2	AI2637_v1_c2	98.616	76.4184574039
AI2910_v1_c2	AI2816_v1_c2	99.614	97.2626390755
AI2910_v1_c2	AI2977_v1_c2	99.993	88.0143429186
AI2910_v1_c2	AI3021_v1_c2	99.170	100.00
AI2910_v1_c2	AI3042_v1_c2	99.994	100.00
AI2910_v1_c3	AI2585_v1_c2	99.287	56.0390885417
AI2910_v1_c3	AI2723_v1_c2	99.951	55.7748003472
AI2910_v1_c3	AI2753_v1_c3	99.909	100.00
AI2910_v1_c3	AI2819_v5_c5	99.580	72.308984375
AI2910_v1_c3	AI2976_v1_c3	99.291	98.4380121528
AI2910_v1_c3	AI3065_v1_c5	99.314	68.7001128472
AI2911_v1_c4	AI2681_v1_c3	99.969	100.00
AI2911_v1_c4	AI2746_v1_c3	99.989	100.00
AI2911_v1_c4	AI2882_v1_c3	99.988	100.00
AI2911_v1_c4	AI2906_v1_c2	99.996	100.00
AI2911_v1_c4	AN2342_v1_c4	99.729	100.00
AI2912_v1_c2	AI2791_v1_c4	99.990	100.00
AI2912_v1_c2	AI2828_v5_c3	99.984	92.6343827751
AI2912_v1_c2	AI2852_v1_c4	99.997	100.00
AI2912_v1_c2	AI2905_v1_c3	99.995	100.00
AI2912_v1_c2	AI2930_v1_c3	99.993	100.00
AI2912_v1_c2	AI2964_v1_c2	99.964	100.00
AI2913_v1_c2	AI2635_v1_c2	99.945	100.00
AI2913_v1_c2	AI2847_v1_c2	98.093	76.9102615063
AI2913_v1_c2	AI2886_v1_c2	99.122	68.0526490586
AI2913_v1_c2	AI3047_v1_c2	98.208	71.4534911088
AI2913_v1_c3	AI2635_v1_c3	99.995	78.9377587844
AI2913_v1_c3	AI2670_v1_c3	99.967	100.00
AI2913_v1_c3	AI2698_v1_c2	99.965	100.00
AI2913_v1_c3	AI2770_v1_c3	99.997	100.00
AI2913_v1_c3	AI2875_v1_c3	100.000	100.00
AI2913_v1_c3	AI2922_v1_c3	100.000	100.00
AI2913_v1_c3	AI3000_v1_c4	99.997	100.00
AI2914_v1_c2	AI3002_v1_c2	99.472	71.2363486163
AI2914_v1_c3	AI2600_v1_c2	98.577	76.1748279422
AI2914_v1_c3	AI2650_v1_c2	98.544	85.874384033
AI2914_v1_c3	AI2669_v1_c3	98.953	86.2083069511
AI2914_v1_c3	AI2937_v1_c2	98.589	93.3840777701
AI2914_v1_c3	AI3062_v1_c2	99.998	100.00
AI2914_v1_c3	AN2356_v1_c2	99.002	63.0339022712
AI2914_v1_c4	AI2613_v1_c2	95.777	64.1100751445
AI2914_v1_c4	AI2829_v1_c2	99.937	85.8829942197
AI2914_v1_c4	AI3041_v1_c2	98.135	71.4765953757
AI2915_v1_c2	AI2666_v1_c2	99.967	90.8592603129
AI2915_v1_c3	AI2689_v1_c3	99.974	100.00
AI2915_v1_c3	AI2766_v1_c4	99.998	100.00
AI2915_v1_c3	AI2828_v5_c3	99.981	95.0666437834
AI2915_v1_c3	AI2906_v1_c2	99.998	100.00
AI2915_v1_c3	AI2930_v1_c3	99.989	100.00
AI2915_v1_c3	AI2964_v1_c2	99.972	100.00
AI2915_v1_c3	AN2336_v5_c4	99.966	100.00
AI2916_v1_c5	AI2863_v1_c2	97.327	57.4065337423
AI2916_v1_c6	AI2697_v1_c2	99.954	100.00
AI2916_v1_c6	AI2750_v1_c3	99.992	100.00
AI2916_v1_c6	AI2770_v1_c3	99.998	100.00
AI2916_v1_c6	AI2882_v1_c3	99.992	100.00
AI2916_v1_c6	AN2358_v1_c8	99.731	100.00
AI2917_v1_c2	AI2618_v1_c2	99.981	60.8301220442
AI2917_v1_c2	AI2741_v1_c4	99.993	100.00
AI2917_v1_c2	AI2866_v1_c2	99.998	100.00
AI2917_v1_c2	AI2993_v1_c4	99.998	100.00
AI2917_v1_c2	AN2349_v1_c3	100.000	100.00
AI2918_v1_c2	AI2593_v1_c2	97.403	50.107026538
AI2918_v1_c2	AI2800_v1_c2	97.949	56.4273371532
AI2918_v1_c2	AI2841_v1_c2	98.368	55.7880971049
AI2918_v1_c2	AI2882_v1_c2	98.212	60.293588661
AI2918_v1_c2	AI2974_v1_c3	98.012	66.4927141134
AI2918_v1_c2	AI3030_v1_c2	97.572	53.1935283474
AI2918_v1_c4	AI2745_v1_c4	99.982	100.00
AI2918_v1_c4	AI2799_v1_c4	99.982	100.00
AI2918_v1_c4	AI2962_v1_c4	99.983	100.00
AI2919_v1_c3	AI2742_v1_c2	99.992	100.00
AI2919_v1_c3	AI2757_v1_c2	99.997	100.00
AI2919_v1_c3	AI2871_v1_c2	99.990	100.00
AI2919_v1_c3	AI2889_v1_c2	98.697	90.2751705725
AI2919_v1_c3	AI2921_v1_c2	98.563	88.9675170573
AI2919_v1_c4	AI2634_v1_c3	99.193	100.00
AI2919_v1_c4	AI2985_v1_c4	97.179	95.3804666667
AI2919_v1_c4	AI3044_v1_c2	97.976	100.00
AI2919_v1_c4	AI3062_v1_c3	99.914	100.00
AI2920_v1_c2	AI2740_v1_c3	99.993	100.00
AI2920_v1_c2	AI2761_v1_c4	99.993	100.00
AI2920_v1_c2	AI2792_v1_c6	99.998	100.00
AI2920_v1_c2	AI2854_v1_c4	99.998	100.00
AI2920_v1_c2	AI2879_v1_c3	99.998	100.00
AI2920_v1_c2	AI2908_v1_c4	99.998	100.00
AI2920_v1_c2	AI2967_v1_c3	100.000	100.00
AI2920_v1_c2	AI2996_v1_c4	99.998	100.00
AI2920_v1_c2	AN2341_v1_c10	99.987	76.7325705568
AI2921_v1_c2	AI2591_v1_c2	98.695	64.3708272181
AI2921_v1_c2	AI2612_v1_c2	98.878	60.1318857016
AI2921_v1_c2	AI2660_v1_c2	98.701	59.9830309095
AI2921_v1_c2	AI2707_v1_c2	98.779	64.7710251279
AI2921_v1_c3	AI2618_v1_c2	99.980	63.0368106834
AI2921_v1_c3	AI2689_v1_c3	99.963	100.00
AI2921_v1_c3	AI2751_v1_c3	99.994	100.00
AI2921_v1_c3	AI2784_v1_c3	99.991	100.00
AI2921_v1_c3	AI2855_v1_c4	99.998	100.00
AI2921_v1_c3	AI2913_v1_c3	100.000	96.3790730558
AI2921_v1_c3	AI3003_v1_c4	99.994	100.00
AI2921_v1_c3	AI3039_v1_c4	99.996	100.00
AI2921_v1_c4	AI2921_v1_c4	100.000	100.00
AI2922_v1_c2	AI2587_v1_c2	99.998	100.00
AI2922_v1_c2	AI2610_v1_c2	99.998	100.00
AI2922_v1_c2	AI2629_v1_c2	99.548	94.502737983
AI2922_v1_c2	AI2810_v1_c2	99.866	98.9430042413
AI2922_v1_c2	AI2879_v1_c2	100.000	100.00
AI2922_v1_c2	AI2896_v1_c2	99.429	91.0681149859
AI2922_v1_c2	AI2914_v1_c3	99.997	80.0675377003
AI2922_v1_c2	AI3027_v1_c2	99.998	87.7446017908
AI2922_v1_c2	AN2357_v1_c2	99.494	100.00
AI2922_v1_c3	AI2639_v1_c3	99.996	88.2572463768
AI2922_v1_c3	AI2777_v1_c4	99.992	100.00
AI2922_v1_c3	AI2856_v1_c4	99.998	100.00
AI2922_v1_c3	AI2905_v1_c3	99.998	100.00
AI2922_v1_c4	AI2687_v1_c3	98.879	63.6699610516
AI2922_v1_c4	AI2792_v1_c7	99.872	85.8437682571
AI2922_v1_c4	AI2937_v1_c2	98.513	92.9441382668
AI2922_v1_c4	AI3024_v1_c4	98.712	89.7540506329
AI2922_v1_c4	AI3064_v2_c2	98.393	100.00
AI2923_v1_c2	AI2634_v1_c2	98.445	62.834173456
AI2923_v1_c2	AI2742_v1_c2	98.390	65.383413929
AI2923_v1_c2	AI2914_v1_c3	98.350	68.3416925099
AI2923_v1_c2	AI2950_v1_c2	96.868	57.27160841
AI2923_v1_c2	AI3025_v1_c3	98.401	65.4025886991
AI2923_v1_c3	AI2630_v1_c3	99.998	75.3391142857
AI2923_v1_c3	AI2763_v1_c5	99.997	100.00
AI2923_v1_c3	AI2822_v1_c2	100.000	100.00
AI2923_v1_c3	AI2892_v1_c4	99.998	100.00
AI2923_v1_c3	AI2967_v1_c3	100.000	100.00
AI2923_v1_c3	AI2993_v1_c4	99.997	100.00
AI2924_v1_c2	AI2804_v2_c2	99.858	87.9277779589
AI2924_v1_c2	AI3013_v2_c2	99.832	92.8414982067
AI2924_v1_c3	AI2636_v1_c4	99.996	87.7168344775
AI2924_v1_c3	AI2680_v1_c5	99.973	100.00
AI2924_v1_c3	AI2739_v1_c4	99.994	100.00
AI2924_v1_c3	AI2781_v1_c4	99.994	100.00
AI2924_v1_c3	AI2866_v1_c2	100.000	100.00
AI2924_v1_c3	AI2918_v1_c4	99.984	98.2267658276
AI2924_v1_c3	AI2975_v1_c3	99.996	100.00
AI2924_v1_c3	AI3003_v1_c4	99.994	100.00
AI2924_v1_c3	AI3062_v1_c3	99.986	70.7783981693
AI2925_v1_c2	AI3028_v1_c2	98.694	100.00
AI2925_v1_c2	AN2355_v1_c2	98.233	81.9458397535
AI2925_v1_c4	AI2622_v1_c4	99.998	79.2298093059
AI2925_v1_c4	AI2673_v1_c3	99.974	100.00
AI2925_v1_c4	AI2739_v1_c4	99.995	100.00
AI2925_v1_c4	AI2756_v1_c3	99.995	100.00
AI2925_v1_c4	AI2819_v5_c4	99.996	100.00
AI2925_v1_c4	AI2893_v1_c3	99.989	100.00
AI2925_v1_c4	AI2917_v1_c2	99.998	100.00
AI2925_v1_c4	AI2943_v1_c5	99.972	100.00
AI2925_v1_c4	AI3018_v1_c5	99.996	100.00
AI2926_v1_c2	AI2613_v1_c2	98.633	59.2828912685
AI2926_v1_c2	AI3045_v2_c2	99.957	93.7661614498
AI2927_v1_c2	AI2805_v1_c3	94.945	53.8478923427
AI2927_v1_c2	AI2888_v1_c2	95.561	52.8738134951
AI2927_v1_c2	AI2937_v1_c2	95.883	50.1883699773
AI2927_v1_c2	AI3046_v2_c2	95.313	51.0258756634
AI2927_v1_c2	AN2349_v1_c2	95.697	59.5403108415
AI2927_v1_c3	AI2748_v1_c4	99.993	100.00
AI2927_v1_c3	AI2775_v1_c4	99.998	100.00
AI2927_v1_c3	AI2860_v1_c3	99.981	96.4506636156
AI2927_v1_c3	AI2891_v1_c2	99.998	100.00
AI2927_v1_c3	AI2946_v1_c2	99.993	100.00
AI2927_v1_c3	AI3001_v1_c4	99.994	100.00
AI2927_v1_c3	AI3035_v5_c4	99.971	100.00
AI2927_v1_c3	AN2363_v1_c2	100.000	100.00
AI2928_v1_c3	AI2928_v1_c3	100.000	100.00
AI2929_v1_c2	AI2661_v1_c2	99.871	65.5477735369
AI2929_v1_c3	AI2591_v1_c2	98.383	58.6724749679
AI2929_v1_c3	AI2686_v1_c2	98.246	59.4625956354
AI2929_v1_c3	AI2913_v1_c2	99.999	100.00
AI2929_v1_c4	AI2742_v1_c4	99.993	100.00
AI2929_v1_c4	AI2784_v1_c3	99.990	100.00
AI2929_v1_c4	AI2863_v1_c3	99.996	100.00
AI2929_v1_c4	AI2934_v1_c2	99.960	100.00
AI2929_v1_c4	AI2964_v1_c2	99.972	100.00
AI2929_v1_c4	AI3008_v1_c4	99.994	100.00
AI2929_v1_c4	AI3038_v1_c2	99.972	100.00
AI2929_v1_c4	AI3062_v1_c3	99.983	70.3298779558
AI2929_v1_c4	AN2363_v1_c2	100.000	100.00
AI2930_v1_c2	AI2605_v1_c2	98.435	65.8992339833
AI2930_v1_c2	AI2707_v1_c2	98.600	63.0271532033
AI2930_v1_c2	AI2805_v1_c2	98.442	66.5820222841
AI2930_v1_c2	AI2840_v1_c3	99.632	85.4602506964
AI2930_v1_c3	AI2742_v1_c4	99.983	100.00
AI2930_v1_c3	AI2761_v1_c4	99.983	100.00
AI2930_v1_c3	AI2787_v1_c5	99.992	100.00
AI2930_v1_c3	AI2824_v5_c3	99.994	100.00
AI2930_v1_c3	AI2952_v1_c3	99.969	100.00
AI2930_v1_c3	AI2972_v1_c3	99.973	94.2144299923
AI2930_v1_c3	AN2336_v5_c4	99.965	100.00
AI2930_v1_c3	AN2352_v1_c4	99.717	100.00
AI2930_v1_c4	AI2904_v1_c2	99.979	56.2805882353
AI2931_v1_c2	AI2586_v1_c2	98.322	57.50115625
AI2931_v1_c2	AI2608_v2_c2	99.983	100.00
AI2931_v1_c2	AI2723_v1_c2	98.349	63.737140625
AI2931_v1_c2	AI2914_v1_c3	98.523	67.3255859375
AI2931_v1_c2	AI3027_v1_c2	98.452	78.1000598958
AI2931_v1_c3	AI2683_v1_c3	99.968	100.00
AI2931_v1_c3	AI2885_v1_c3	99.981	92.1434079422
AI2931_v1_c3	AI2975_v1_c3	99.996	100.00
AI2931_v1_c3	AN2350_v1_c3	99.722	100.00
AI2932_v1_c2	AI2749_v1_c2	98.720	80.3239506487
AI2932_v1_c2	AI2790_v1_c2	98.593	50.7265530399
AI2932_v1_c2	AI2903_v1_c2	99.964	100.00
AI2932_v1_c2	AI2953_v1_c2	99.992	100.00
AI2932_v1_c2	AI2989_v1_c2	98.528	70.3488221827
AI2932_v1_c3	AI2820_v1_c3	98.263	81.2405614973
AI2932_v1_c4	AI2825_v1_c3	99.994	100.00
AI2932_v1_c4	AI2904_v1_c2	99.996	100.00
AI2932_v1_c4	AI2929_v1_c4	99.999	100.00
AI2932_v1_c4	AI2991_v1_c4	99.977	97.2336308162
AI2932_v1_c4	AN2351_v1_c3	99.732	100.00
AI2934_v1_c2	AI2825_v1_c3	99.960	57.4526964883
AI2934_v1_c2	AI2931_v1_c2	99.133	80.8478553512
AI2934_v1_c2	AI2953_v1_c3	99.956	59.5712416388
AI2934_v1_c2	AI2970_v1_c4	99.960	59.5816262542
AI2934_v1_c2	AI3008_v1_c4	99.958	59.4546864548
AI2934_v1_c2	AI3063_v1_c2	99.704	93.7350292642
AI2934_v1_c2	AN2355_v1_c3	99.655	58.4762207358
AI2934_v1_c4	AI2675_v1_c2	95.739	55.4297225502
AI2934_v1_c4	AI2823_v5_c2	95.942	63.7719303424
AI2934_v1_c4	AI2889_v1_c2	96.742	50.3907319953
AI2934_v1_c4	AI2922_v1_c2	96.249	58.8199114522
AI2934_v1_c4	AI2962_v1_c3	96.883	50.2160507674
AI2935_v1_c2	AI2802_v1_c2	99.938	100.00
AI2935_v1_c5	AI2698_v1_c2	99.962	100.00
AI2935_v1_c5	AI2778_v1_c3	100.000	100.00
AI2935_v1_c5	AI2912_v1_c2	99.997	95.9097879026
AI2935_v1_c5	AI2945_v1_c2	99.980	100.00
AI2935_v1_c5	AI3021_v1_c3	99.996	100.00
AI2935_v1_c5	AI3067_v1_c7	99.994	100.00
AI2936_v1_c2	AI2710_v1_c2	99.865	90.9824070305
AI2937_v1_c2	AH0327_v1_c3	99.597	64.6461496461
AI2937_v1_c2	AI2829_v1_c2	98.912	66.4972982811
AI2937_v1_c2	AI2885_v1_c2	99.993	88.7414115268
AI2937_v1_c2	AI3018_v1_c2	98.933	67.7197856421
AI2937_v1_c3	AI2739_v1_c3	99.499	74.1798297872
AI2937_v1_c3	AI2754_v5_c4	99.606	65.1620680851
AI2937_v1_c3	AI2877_v1_c2	99.683	79.8688595745
AI2937_v1_c3	AI2937_v1_c3	100.000	100.00
AI2937_v1_c3	AI3021_v1_c5	98.393	60.9258212766
AI2939_v1_c3	AI2658_v1_c3	99.999	100.00
AI2939_v1_c3	AI2774_v1_c3	97.834	59.8831408875
AI2939_v1_c3	AN2349_v1_c2	99.538	62.8593709608
AI2940_v1_c2	AI2629_v1_c2	99.785	83.8947530972
AI2940_v1_c2	AI2723_v1_c2	99.996	100.00
AI2940_v1_c2	AI2780_v5_c2	99.968	74.9397941023
AI2940_v1_c2	AI2870_v1_c2	99.963	66.2473826557
AI2940_v1_c2	AI3069_v1_c3	98.373	57.1406281626
AI2941_v1_c3	AI2688_v1_c2	99.898	86.0238230839
AI2942_v1_c2	AI2739_v1_c2	99.604	100.00
AI2942_v1_c2	AI2754_v5_c2	99.659	100.00
AI2942_v1_c2	AI2824_v5_c2	99.505	100.00
AI2942_v1_c3	AI2662_v1_c3	99.994	100.00
AI2942_v1_c3	AI2741_v1_c4	99.965	100.00
AI2942_v1_c3	AI2786_v1_c3	99.957	100.00
AI2942_v1_c3	AI2945_v1_c2	99.992	100.00
AI2942_v1_c3	AI2972_v1_c3	99.931	99.9738522013
AI2942_v1_c3	AN2345_v1_c3	99.679	100.00
AI2942_v1_c4	AI2585_v1_c2	99.830	84.1645395948
AI2942_v1_c4	AI2779_v1_c2	99.436	53.9334530387
AI2942_v1_c4	AI2867_v1_c2	99.830	100.00
AI2942_v1_c4	AI3001_v1_c3	99.755	100.00
AI2942_v1_c4	AI3024_v1_c4	99.946	100.00
AI2943_v1_c2	AN2357_v1_c2	95.888	51.1379408188
AI2943_v1_c3	AI2841_v1_c2	99.938	56.9153094984
AI2943_v1_c3	AI2867_v1_c2	97.321	64.845565635
AI2943_v1_c3	AI2974_v1_c2	99.912	58.3989754536
AI2943_v1_c5	AI2774_v1_c4	99.950	93.2881918239
AI2943_v1_c5	AI2905_v1_c3	99.971	100.00
AI2943_v1_c5	AI2932_v1_c4	99.970	100.00
AI2943_v1_c5	AN2337_v1_c4	99.996	100.00
AI2943_v1_c7	AI2719_v1_c3	99.945	100.00
AI2945_v1_c2	AI2639_v1_c3	99.978	59.7344427481
AI2945_v1_c2	AI2776_v1_c3	99.976	67.6605750636
AI2945_v1_c2	AI2794_v1_c4	99.976	76.2679236641
AI2945_v1_c2	AI2849_v1_c3	99.980	78.5071094148
AI2945_v1_c2	AI2867_v1_c2	99.949	60.1210076336
AI2945_v1_c2	AI2888_v1_c4	99.978	78.558
AI2945_v1_c2	AI2962_v1_c4	99.978	78.558
AI2945_v1_c2	AI3000_v1_c3	99.599	54.616783715
AI2945_v1_c2	AI3023_v5_c2	99.525	50.9661933842
AI2946_v1_c2	AI2623_v1_c3	99.980	54.0628040712
AI2946_v1_c2	AI2693_v1_c3	99.994	76.7836997455
AI2946_v1_c2	AI2745_v1_c4	99.988	75.0597048346
AI2946_v1_c2	AI2850_v1_c5	99.994	75.7344631043
AI2946_v1_c2	AI2890_v1_c3	99.978	78.4184834606
AI2946_v1_c2	AI2923_v1_c3	99.981	62.3847531807
AI2946_v1_c2	AI3044_v1_c2	99.900	80.9293791349
AI2946_v1_c2	AN2351_v1_c3	99.748	72.5129618321
AI2950_v1_c2	AI2646_v1_c2	96.937	51.3796188679
AI2950_v1_c2	AI3031_v1_c2	97.041	100.00
AI2950_v1_c2	AI3069_v1_c3	96.312	61.9475773585
AI2950_v1_c3	AI2763_v1_c5	99.949	91.4102122642
AI2950_v1_c3	AI2828_v5_c3	99.938	98.2662342767
AI2950_v1_c3	AI2900_v1_c2	99.972	100.00
AI2950_v1_c3	AI3008_v1_c4	99.959	100.00
AI2950_v1_c3	AI3062_v1_c3	99.982	70.514913522
AI2950_v1_c3	AN2355_v1_c3	99.696	100.00
AI2951_v1_c2	AI2894_v1_c2	94.889	58.119719163
AI2951_v1_c4	AI2680_v1_c5	99.999	100.00
AI2951_v1_c4	AI2760_v1_c4	99.968	100.00
AI2951_v1_c4	AI2819_v5_c4	99.974	100.00
AI2951_v1_c4	AI2857_v1_c2	99.964	100.00
AI2951_v1_c4	AI2891_v1_c2	99.974	100.00
AI2951_v1_c4	AI2921_v1_c3	99.963	100.00
AI2951_v1_c4	AN2350_v1_c3	99.686	100.00
AI2952_v1_c2	AI2637_v1_c2	98.764	81.9722225252
AI2952_v1_c2	AI2740_v1_c2	99.611	100.00
AI2952_v1_c2	AI2755_v2_c2	99.617	93.8241859831
AI2952_v1_c2	AI2851_v1_c2	99.547	100.00
AI2952_v1_c2	AI2965_v1_c3	98.626	86.018571039
AI2952_v1_c2	AI3009_v1_c3	98.210	71.0468802836
AI2952_v1_c3	AI2774_v1_c4	99.949	92.992672956
AI2952_v1_c3	AI2905_v1_c3	99.971	100.00
AI2952_v1_c3	AI2932_v1_c4	99.970	100.00
AI2952_v1_c3	AN2337_v1_c4	99.996	100.00
AI2953_v1_c2	AH0327_v1_c3	99.884	99.8477451524
AI2953_v1_c2	AI2702_v1_c2	99.819	57.7239058172
AI2953_v1_c2	AI2722_v1_c2	99.850	66.8589556787
AI2953_v1_c2	AI2757_v1_c2	98.438	67.53833241
AI2953_v1_c2	AI2841_v1_c3	99.988	100.00
AI2953_v1_c2	AI2952_v1_c2	98.494	69.0539224377
AI2953_v1_c2	AI3030_v1_c2	99.728	100.00
AI2953_v1_c3	AI2757_v1_c4	99.961	100.00
AI2953_v1_c3	AI2824_v5_c3	99.960	100.00
AI2954_v5_c2	AI2702_v1_c2	99.261	61.1553200253
AI2954_v5_c2	AI2870_v1_c2	99.999	100.00
AI2954_v5_c2	AI2907_v1_c2	96.848	57.0704055767
AI2954_v5_c2	AI2962_v1_c3	98.497	84.6301204056
AI2954_v5_c2	AN2356_v1_c2	98.489	59.2461058302
AI2954_v5_c3	AI2638_v1_c3	98.656	56.093494105
AI2954_v5_c3	AI2675_v1_c4	99.256	73.7570310825
AI2954_v5_c3	AI3053_v1_c3	99.811	100.00
AI2957_v1_c2	AH0326_v1_c2	99.858	100.00
AI2957_v1_c2	AI2966_v1_c2	99.970	100.00
AI2957_v1_c3	AI2667_v1_c2	99.959	100.00
AI2957_v1_c3	AI2749_v1_c3	99.989	100.00
AI2957_v1_c3	AI2796_v1_c2	99.996	100.00
AI2958_v1_c2	AI2754_v5_c2	99.984	93.3721955463
AI2958_v1_c2	AI2787_v1_c3	99.171	53.0918789144
AI2958_v1_c2	AI2874_v1_c2	99.977	96.6575643702
AI2959_v1_c4	AI2878_v1_c3	97.130	64.7664673642
AI2959_v1_c5	AI2621_v1_c4	99.776	69.4915161037
AI2959_v1_c5	AI2682_v1_c4	99.962	100.00
AI2959_v1_c5	AI2765_v1_c4	99.998	100.00
AI2959_v1_c5	AI2962_v1_c4	99.996	100.00
AI2959_v1_c5	AI2993_v1_c4	99.998	100.00
AI2959_v1_c5	AI3065_v1_c3	99.998	100.00
AI2959_v1_c5	AN2356_v1_c3	99.775	100.00
AI2960_v1_c2	AI2841_v1_c2	99.809	100.00
AI2960_v1_c2	AI2970_v1_c2	99.979	100.00
AI2960_v1_c3	AH0329_v1_c2	99.654	52.5815854683
AI2960_v1_c3	AI2670_v1_c2	99.991	97.8036728265
AI2960_v1_c3	AI2901_v1_c2	99.961	100.00
AI2960_v1_c4	AI2633_v1_c3	99.996	87.2826886792
AI2960_v1_c4	AI2689_v1_c3	99.963	100.00
AI2960_v1_c4	AI2774_v1_c4	99.998	92.8492059748
AI2960_v1_c4	AI2875_v1_c3	99.996	100.00
AI2960_v1_c4	AI2907_v1_c3	99.994	100.00
AI2960_v1_c4	AI2967_v1_c3	99.996	100.00
AI2961_v1_c3	AI2587_v1_c2	98.840	58.8128537222
AI2961_v1_c3	AI2606_v1_c3	99.638	62.1973204179
AI2961_v1_c3	AI2626_v1_c2	98.732	63.8496843709
AI2961_v1_c3	AI2669_v1_c3	99.186	61.4810187201
AI2961_v1_c3	AI2706_v1_c2	98.645	62.3660361341
AI2961_v1_c3	AI2741_v1_c2	98.852	70.645
AI2961_v1_c3	AI2756_v1_c2	99.009	69.1136308228
AI2961_v1_c3	AI2867_v1_c2	99.983	100.00
AI2961_v1_c3	AI2937_v1_c2	99.978	100.00
AI2961_v1_c3	AI3052_v1_c2	98.702	73.6949063997
AI2961_v1_c3	AN2343_v1_c2	99.599	100.00
AI2961_v1_c4	AI2622_v1_c4	99.998	84.4860603521
AI2961_v1_c4	AI2687_v1_c4	99.956	100.00
AI2961_v1_c4	AI2770_v1_c3	99.998	100.00
AI2961_v1_c4	AI2842_v1_c4	99.996	100.00
AI2961_v1_c4	AI3027_v1_c3	99.993	100.00
AI2961_v1_c4	AN2335_v1_c8	99.996	100.00
AI2961_v1_c4	AN2364_v1_c4	99.992	100.00
AI2962_v1_c3	AI2601_v1_c2	98.767	62.5383453683
AI2962_v1_c3	AI2922_v1_c2	99.046	72.1503012172
AI2962_v1_c3	AI2940_v1_c2	98.765	84.2070724159
AI2962_v1_c3	AI2960_v1_c3	99.989	100.00
AI2962_v1_c4	AI2693_v1_c3	99.960	100.00
AI2962_v1_c4	AI2776_v1_c3	99.997	100.00
AI2962_v1_c4	AI2844_v1_c4	99.994	100.00
AI2962_v1_c4	AI3071_v1_c2	99.732	100.00
AI2962_v1_c4	AN2362_v1_c3	99.994	100.00
AI2963_v1_c2	AI2899_v1_c4	94.892	75.3017374265
AI2964_v1_c2	AI2682_v1_c4	99.998	100.00
AI2964_v1_c2	AI2767_v1_c3	99.982	100.00
AI2964_v1_c2	AI2823_v5_c3	99.960	100.00
AI2964_v1_c2	AI2932_v1_c4	99.970	100.00
AI2964_v1_c2	AI2970_v1_c4	99.961	100.00
AI2964_v1_c2	AN2352_v1_c4	99.695	100.00
AI2965_v1_c2	AI2700_v1_c2	99.954	100.00
AI2965_v1_c3	AI2588_v1_c2	98.882	54.9414522546
AI2965_v1_c3	AI2610_v1_c2	98.768	62.7844739169
AI2965_v1_c3	AI2740_v1_c2	98.874	70.431606985
AI2965_v1_c3	AI2840_v1_c3	99.684	69.7211383731
AI2965_v1_c3	AI2914_v1_c3	98.562	56.8514213086
AI2965_v1_c3	AI2967_v1_c2	99.992	98.5124977896
AI2965_v1_c3	AI3018_v1_c2	98.899	67.5897811671
AI2965_v1_c3	AI3054_v1_c2	98.785	72.4579664014
AI2965_v1_c4	AI2667_v1_c2	99.959	100.00
